x,y,z
7.334188,-0.019450,-1.806876
7.336021,-0.019109,-1.804425
7.345687,-0.020765,-1.818855
7.348015,-0.020480,-1.816920
7.354056,-0.019031,-1.833562
7.356744,-0.018670,-1.832262
7.352615,0.001753,-1.877939
7.354166,0.001408,-1.879182
7.358514,-0.007373,-1.865278
7.356798,-0.006693,-1.864568
7.344627,0.011043,-1.888257
7.345858,0.011069,-1.889910
7.333612,0.020270,-1.894508
7.334404,0.020664,-1.896412
7.320648,0.028530,-1.896084
7.320924,0.029252,-1.898049
7.307006,0.035014,-1.892828
7.306739,0.035995,-1.894665
7.294020,0.039088,-1.885061
7.293236,0.040230,-1.886587
7.282962,0.040353,-1.873541
7.281737,0.041546,-1.874609
7.274914,0.038684,-1.859397
7.273368,0.039811,-1.859902
7.270664,0.034247,-1.844014
7.268949,0.035197,-1.843906
7.270627,0.027474,-1.828896
7.268911,0.028154,-1.828186
7.274808,0.019029,-1.815524
7.273259,0.019373,-1.814282
7.282797,0.009738,-1.805209
7.281567,0.009712,-1.803553
7.293813,0.000511,-1.798955
7.293021,0.000117,-1.797052
7.306776,-0.007748,-1.797381
7.306499,-0.008471,-1.795415
7.320419,-0.014233,-1.800635
7.320686,-0.015214,-1.798799
7.333405,-0.018307,-1.808404
7.334188,-0.019450,-1.806876
7.344461,-0.019571,-1.819922
7.345687,-0.020765,-1.818855
7.352511,-0.017903,-1.834066
7.354056,-0.019031,-1.833562
7.356760,-0.013465,-1.849451
7.358475,-0.014415,-1.849559
7.356860,0.002650,-1.879851
7.358627,0.005097,-1.878962
7.363194,-0.004129,-1.864354
7.361395,-0.006511,-1.865345
7.348194,0.012727,-1.891041
7.349898,0.015247,-1.890233
7.336245,0.022736,-1.897823
7.337864,0.025327,-1.897063
7.322184,0.031695,-1.899532
7.323703,0.034351,-1.898784
7.307386,0.038728,-1.896001
7.308800,0.041434,-1.895228
7.293301,0.043147,-1.887575
7.294614,0.045884,-1.886742
7.281307,0.044518,-1.875080
7.282533,0.047266,-1.874157
7.272576,0.042709,-1.859737
7.273741,0.045444,-1.858706
7.267967,0.037896,-1.843052
7.269098,0.040596,-1.841901
7.267927,0.030549,-1.826654
7.269058,0.033197,-1.825385
7.272463,0.021388,-1.812149
7.273625,0.023971,-1.810777
7.281128,0.011311,-1.800959
7.282354,0.013821,-1.799506
7.293076,0.001303,-1.794177
7.294388,0.003741,-1.792676
7.307137,-0.007656,-1.792468
7.308548,-0.005282,-1.790955
7.321935,-0.014690,-1.795999
7.323452,-0.012366,-1.794511
7.336021,-0.019109,-1.804425
7.337638,-0.016816,-1.802997
7.348015,-0.020480,-1.816920
7.349719,-0.018198,-1.815582
7.356744,-0.018670,-1.832262
7.358511,-0.016375,-1.831034
7.361356,-0.013857,-1.848949
7.363155,-0.011527,-1.847840
7.617138,0.165755,-1.760685
7.614529,0.171027,-1.769032
7.613491,0.172855,-1.766904
7.615901,0.167987,-1.759196
7.615880,0.164083,-1.750482
7.617115,0.161527,-1.751248
7.609542,0.176826,-1.775472
7.608886,0.178210,-1.772850
7.602666,0.182586,-1.779376
7.602537,0.183528,-1.776454
7.594574,0.187742,-1.780359
7.595066,0.188289,-1.777362
7.586058,0.191790,-1.778327
7.587202,0.192026,-1.775485
7.577951,0.194332,-1.773477
7.579718,0.194374,-1.771008
7.571049,0.195122,-1.766287
7.573344,0.195104,-1.764369
7.566023,0.194081,-1.757457
7.568705,0.194142,-1.756216
7.563371,0.191311,-1.747854
7.566255,0.191584,-1.747349
7.563347,0.187083,-1.738417
7.566234,0.187680,-1.738636
7.565959,0.181810,-1.730070
7.568644,0.182813,-1.730928
7.570946,0.176011,-1.723630
7.573250,0.177457,-1.724982
7.577822,0.170252,-1.719728
7.579598,0.172139,-1.721379
7.585915,0.165096,-1.718745
7.587070,0.167378,-1.720471
7.594430,0.161048,-1.720777
7.594933,0.163641,-1.722347
7.602537,0.158505,-1.725625
7.602418,0.161293,-1.726824
7.609439,0.157715,-1.732816
7.608791,0.160564,-1.733464
7.614462,0.158757,-1.741645
7.613430,0.161526,-1.741616
7.614222,0.151235,-1.768271
7.611175,0.157390,-1.778016
7.614529,0.171027,-1.769032
7.617138,0.165755,-1.760685
7.605352,0.164160,-1.785533
7.609542,0.176826,-1.775472
7.597326,0.170883,-1.790089
7.602666,0.182586,-1.779376
7.587880,0.176902,-1.791238
7.594574,0.187742,-1.780359
7.577939,0.181627,-1.788865
7.586058,0.191790,-1.778327
7.568475,0.184596,-1.783205
7.577951,0.194332,-1.773477
7.560418,0.185518,-1.774811
7.571049,0.195122,-1.766287
7.554553,0.184302,-1.764504
7.566023,0.194081,-1.757457
7.551455,0.181068,-1.753293
7.563371,0.191311,-1.747854
7.551429,0.176133,-1.742277
7.563347,0.187083,-1.738417
7.554476,0.169979,-1.732534
7.565959,0.181810,-1.730070
7.560297,0.163209,-1.725015
7.570946,0.176011,-1.723630
7.568325,0.156485,-1.720459
7.577822,0.170252,-1.719728
7.577771,0.150466,-1.719311
7.585915,0.165096,-1.718745
7.587712,0.145741,-1.721683
7.594430,0.161048,-1.720777
7.597174,0.142773,-1.727344
7.602537,0.158505,-1.725625
7.605233,0.141851,-1.735739
7.609439,0.157715,-1.732816
7.611098,0.143066,-1.746045
7.614462,0.158757,-1.741645
7.614195,0.146300,-1.757255
7.617115,0.161527,-1.751248
7.507075,0.276835,-1.734292
7.504066,0.282909,-1.743909
7.501879,0.284942,-1.740900
7.504564,0.279516,-1.732308
7.504541,0.275165,-1.722596
7.507049,0.271964,-1.723420
7.498322,0.289591,-1.751331
7.496746,0.290910,-1.747528
7.490398,0.296228,-1.755828
7.489668,0.296839,-1.751544
7.481074,0.302169,-1.756961
7.481339,0.302146,-1.752557
7.471262,0.306833,-1.754620
7.472574,0.306312,-1.750465
7.461922,0.309763,-1.749033
7.464231,0.308929,-1.745475
7.453970,0.310671,-1.740746
7.457128,0.309741,-1.738074
7.448180,0.309472,-1.730574
7.451957,0.308669,-1.728986
7.445124,0.306281,-1.719510
7.449226,0.305819,-1.719104
7.445097,0.301410,-1.708637
7.449203,0.301467,-1.709391
7.448105,0.295335,-1.699020
7.451889,0.296041,-1.700799
7.453850,0.288653,-1.691599
7.457021,0.290072,-1.694171
7.461773,0.282017,-1.687103
7.464098,0.284145,-1.690154
7.471097,0.276076,-1.685968
7.472426,0.278838,-1.689142
7.480909,0.271413,-1.688311
7.481192,0.274672,-1.691233
7.490250,0.268482,-1.693898
7.489535,0.272054,-1.696224
7.498202,0.267573,-1.702183
7.496639,0.271241,-1.703625
7.503992,0.268772,-1.712356
7.501811,0.272313,-1.712713
7.511993,0.259718,-1.744838
7.507812,0.268163,-1.758210
7.504066,0.282909,-1.743909
7.507075,0.276835,-1.734292
7.499824,0.277454,-1.768527
7.498322,0.289591,-1.751331
7.488808,0.286680,-1.774779
7.490398,0.296228,-1.755828
7.475844,0.294941,-1.776354
7.481074,0.302169,-1.756961
7.462203,0.301424,-1.773099
7.471262,0.306833,-1.754620
7.449216,0.305498,-1.765331
7.461922,0.309763,-1.749033
7.438158,0.306763,-1.753812
7.453970,0.310671,-1.740746
7.430110,0.305095,-1.739667
7.448180,0.309472,-1.730574
7.425860,0.300657,-1.724285
7.445124,0.306281,-1.719510
7.425823,0.293884,-1.709166
7.445097,0.301410,-1.708637
7.430004,0.285439,-1.695794
7.448105,0.295335,-1.699020
7.437994,0.276149,-1.685479
7.453850,0.288653,-1.691599
7.449009,0.266921,-1.679225
7.461773,0.282017,-1.687103
7.461972,0.258663,-1.677651
7.471097,0.276076,-1.685968
7.475615,0.252178,-1.680905
7.480909,0.271413,-1.688311
7.488601,0.248104,-1.688674
7.490250,0.268482,-1.693898
7.499658,0.246839,-1.700192
7.498202,0.267573,-1.702183
7.507707,0.248507,-1.714337
7.503992,0.268772,-1.712356
7.511956,0.252946,-1.729721
7.507049,0.271964,-1.723420
7.507812,0.268163,-1.758210
7.511993,0.259718,-1.744838
7.511010,0.258029,-1.745597
7.506828,0.266475,-1.758969
7.499824,0.277454,-1.768527
7.498840,0.275765,-1.769286
7.488808,0.286680,-1.774779
7.487824,0.284992,-1.775538
7.475844,0.294941,-1.776354
7.474860,0.293252,-1.777113
7.462203,0.301424,-1.773099
7.461219,0.299736,-1.773858
7.449216,0.305498,-1.765331
7.448233,0.303810,-1.766090
7.438158,0.306763,-1.753812
7.437174,0.305074,-1.754570
7.430110,0.305095,-1.739667
7.429126,0.303406,-1.740426
7.425860,0.300657,-1.724285
7.424876,0.298969,-1.725044
7.425823,0.293884,-1.709166
7.424839,0.292195,-1.709925
7.430004,0.285439,-1.695794
7.429020,0.283750,-1.696553
7.437994,0.276149,-1.685479
7.437010,0.274460,-1.686238
7.449009,0.266921,-1.679225
7.448026,0.265233,-1.679984
7.461972,0.258663,-1.677651
7.460988,0.256974,-1.678410
7.475615,0.252178,-1.680905
7.474631,0.250489,-1.681664
7.488601,0.248104,-1.688674
7.487617,0.246415,-1.689433
7.499658,0.246839,-1.700192
7.498674,0.245151,-1.700951
7.507707,0.248507,-1.714337
7.506723,0.246818,-1.715095
7.511956,0.252946,-1.729721
7.510972,0.251257,-1.730480
7.512726,0.257348,-1.746307
7.512687,0.250306,-1.730588
7.513670,0.247607,-1.731442
7.513710,0.254953,-1.747838
7.509174,0.264114,-1.762344
7.508378,0.266130,-1.760211
7.500509,0.274191,-1.773534
7.500070,0.275791,-1.770939
7.488560,0.284200,-1.780316
7.488616,0.285385,-1.777441
7.474498,0.293159,-1.782025
7.475136,0.293974,-1.779078
7.459701,0.300193,-1.778494
7.460951,0.300716,-1.775694
7.445616,0.304611,-1.770068
7.447449,0.304952,-1.767617
7.433622,0.305983,-1.757573
7.435950,0.306267,-1.755638
7.424891,0.304174,-1.742230
7.427581,0.304533,-1.740931
7.420281,0.299360,-1.725545
7.423161,0.299919,-1.724935
7.420242,0.292014,-1.709147
7.423123,0.292876,-1.709215
7.424778,0.282853,-1.694642
7.427471,0.284094,-1.695311
7.433443,0.272776,-1.683452
7.435779,0.274433,-1.684583
7.445391,0.262768,-1.676670
7.447233,0.264839,-1.678081
7.459452,0.253808,-1.674961
7.460712,0.256251,-1.676444
7.474249,0.246775,-1.678492
7.474898,0.249508,-1.679828
7.488336,0.242356,-1.686918
7.488400,0.245272,-1.687905
7.500330,0.240984,-1.699413
7.499899,0.243957,-1.699884
7.509059,0.242794,-1.714755
7.508269,0.245691,-1.714591
7.506828,0.266475,-1.758969
7.511010,0.258029,-1.745597
7.512726,0.257348,-1.746307
7.508378,0.266130,-1.760211
7.498840,0.275765,-1.769286
7.500070,0.275791,-1.770939
7.487824,0.284992,-1.775538
7.488616,0.285385,-1.777441
7.474860,0.293252,-1.777113
7.475136,0.293974,-1.779078
7.461219,0.299736,-1.773858
7.460951,0.300716,-1.775694
7.448233,0.303810,-1.766090
7.447449,0.304952,-1.767617
7.437174,0.305074,-1.754570
7.435950,0.306267,-1.755638
7.429126,0.303406,-1.740426
7.427581,0.304533,-1.740931
7.424876,0.298969,-1.725044
7.423161,0.299919,-1.724935
7.424839,0.292195,-1.709925
7.423123,0.292876,-1.709215
7.429020,0.283750,-1.696553
7.427471,0.284094,-1.695311
7.437010,0.274460,-1.686238
7.435779,0.274433,-1.684583
7.448026,0.265233,-1.679984
7.447233,0.264839,-1.678081
7.460988,0.256974,-1.678410
7.460712,0.256251,-1.676444
7.474631,0.250489,-1.681664
7.474898,0.249508,-1.679828
7.487617,0.246415,-1.689433
7.488400,0.245272,-1.687905
7.498674,0.245151,-1.700951
7.499899,0.243957,-1.699884
7.506723,0.246818,-1.715095
7.508269,0.245691,-1.714591
7.510972,0.251257,-1.730480
7.512687,0.250306,-1.730588
7.509174,0.264114,-1.762344
7.513710,0.254953,-1.747838
7.512579,0.252306,-1.749107
7.508011,0.261532,-1.763716
7.500509,0.274191,-1.773534
7.499283,0.271682,-1.774986
7.488560,0.284200,-1.780316
7.487249,0.281762,-1.781817
7.474498,0.293159,-1.782025
7.473087,0.290785,-1.783538
7.459701,0.300193,-1.778494
7.458185,0.297868,-1.779981
7.445616,0.304611,-1.770068
7.443998,0.302319,-1.771496
7.433622,0.305983,-1.757573
7.431918,0.303700,-1.758911
7.424891,0.304174,-1.742230
7.423125,0.301878,-1.743459
7.420281,0.299360,-1.725545
7.418483,0.297030,-1.726654
7.420242,0.292014,-1.709147
7.418442,0.289631,-1.710139
7.424778,0.282853,-1.694642
7.423010,0.280405,-1.695531
7.433443,0.272776,-1.683452
7.431738,0.270255,-1.684260
7.445391,0.262768,-1.676670
7.443772,0.260175,-1.677430
7.459452,0.253808,-1.674961
7.457933,0.251153,-1.675709
7.474249,0.246775,-1.678492
7.472836,0.244069,-1.679265
7.488336,0.242356,-1.686918
7.487023,0.239618,-1.687751
7.500330,0.240984,-1.699413
7.499104,0.238237,-1.700335
7.509059,0.242794,-1.714755
7.507896,0.240059,-1.715787
7.513670,0.247607,-1.731442
7.512539,0.244907,-1.732593
7.285964,0.191406,-2.000548
7.367819,0.331920,-1.937398
7.139346,0.458533,-1.922972
7.057490,0.318018,-1.986122
7.153191,0.436335,-1.846403
7.152872,0.431933,-1.844303
7.158762,0.429662,-1.843862
7.159094,0.434256,-1.846035
7.147109,0.436461,-1.848471
7.146784,0.432209,-1.846332
7.085535,0.427175,-1.878198
7.086140,0.423322,-1.875117
7.172338,0.502109,-2.027612
7.172938,0.500238,-2.031960
7.108258,0.480671,-2.031302
7.106583,0.481723,-2.026744
7.178726,0.502776,-2.027724
7.179337,0.500829,-2.032117
7.184708,0.500888,-2.027879
7.185341,0.498775,-2.032474
7.053210,0.275269,-1.920913
7.055515,0.275536,-1.916744
7.038072,0.340808,-1.912200
7.035867,0.341915,-1.916515
7.056007,0.269502,-1.921379
7.058384,0.269803,-1.917173
7.060758,0.265444,-1.921899
7.063303,0.265799,-1.917505
7.085079,0.338716,-2.104948
7.081731,0.335987,-2.102664
7.078623,0.340950,-2.100020
7.081838,0.343608,-2.102336
7.090049,0.334970,-2.106072
7.086554,0.332125,-2.103709
7.056877,0.396398,-2.065085
7.060157,0.398103,-2.068406
7.099674,0.479499,-2.026936
7.100313,0.477990,-2.031423
7.094957,0.476136,-2.031869
7.094285,0.477702,-2.027340
7.078680,0.421894,-1.878672
7.079020,0.425962,-1.881154
7.073879,0.424807,-1.883315
7.073556,0.420665,-1.880834
7.034142,0.348925,-1.915776
7.036184,0.348945,-1.911457
7.034980,0.354444,-1.910595
7.032872,0.354415,-1.914951
7.057780,0.404977,-2.064237
7.054756,0.402396,-2.061586
7.053237,0.407237,-2.059008
7.056335,0.409838,-2.061665
7.071308,0.425462,-1.884567
7.070052,0.421355,-1.882275
7.068954,0.426729,-1.885528
7.067137,0.422669,-1.883360
7.053626,0.437415,-1.890854
7.052134,0.433155,-1.888635
7.088815,0.478200,-2.025699
7.087962,0.476630,-2.030312
7.071131,0.482856,-2.023288
7.071590,0.484404,-2.018677
7.091438,0.477634,-2.026634
7.091133,0.475952,-2.031286
7.051455,0.408999,-2.057480
7.054053,0.412359,-2.059860
7.049240,0.410269,-2.056228
7.051519,0.414071,-2.058427
7.032526,0.417347,-2.048814
7.035132,0.420987,-2.051102
7.029414,0.358856,-1.916031
7.030731,0.360173,-1.911447
7.016077,0.371335,-1.916439
7.014567,0.370368,-1.920986
7.031364,0.356893,-1.915383
7.033065,0.357805,-1.910820
7.069160,0.483018,-2.022788
7.067952,0.484469,-2.018228
7.014856,0.372941,-1.916739
7.012554,0.373431,-1.921078
7.050215,0.438080,-1.892024
7.050454,0.433675,-1.889340
7.067694,0.481821,-2.023167
7.065138,0.482236,-2.019108
7.067952,0.484469,-2.018228
7.069160,0.483018,-2.022788
7.033823,0.423679,-2.049297
7.030701,0.423120,-2.045675
7.033880,0.422095,-2.050211
7.030288,0.419816,-2.047284
7.047482,0.436061,-1.893488
7.048998,0.432929,-1.890158
7.013048,0.376951,-1.920053
7.015132,0.374796,-1.916285
7.012554,0.373431,-1.921078
7.014856,0.372941,-1.916739
7.047482,0.436061,-1.893488
7.065138,0.482236,-2.019108
7.030701,0.423120,-2.045675
7.013048,0.376951,-1.920053
7.147109,0.436461,-1.848471
7.153191,0.436335,-1.846403
7.178726,0.502776,-2.027724
7.172338,0.502109,-2.027612
7.159094,0.434256,-1.846035
7.184708,0.500888,-2.027879
7.078623,0.340950,-2.100020
7.081731,0.335987,-2.102664
7.056007,0.269502,-1.921379
7.053210,0.275269,-1.920913
7.086554,0.332125,-2.103709
7.060758,0.265444,-1.921899
7.106583,0.481723,-2.026744
7.085535,0.427175,-1.878198
7.035867,0.341915,-1.916515
7.056877,0.396398,-2.065085
7.079020,0.425962,-1.881154
7.099674,0.479499,-2.026936
7.054756,0.402396,-2.061586
7.034142,0.348925,-1.915776
7.068954,0.426729,-1.885528
7.071308,0.425462,-1.884567
7.091438,0.477634,-2.026634
7.088815,0.478200,-2.025699
7.073879,0.424807,-1.883315
7.094285,0.477702,-2.027340
7.049240,0.410269,-2.056228
7.051455,0.408999,-2.057480
7.031364,0.356893,-1.915383
7.029414,0.358856,-1.916031
7.053237,0.407237,-2.059008
7.032872,0.354415,-1.914951
7.071590,0.484404,-2.018677
7.053626,0.437415,-1.890854
7.014567,0.370368,-1.920986
7.032526,0.417347,-2.048814
7.087962,0.476630,-2.030312
7.091133,0.475952,-2.031286
7.054053,0.412359,-2.059860
7.051519,0.414071,-2.058427
7.094957,0.476136,-2.031869
7.056335,0.409838,-2.061665
7.073556,0.420665,-1.880834
7.070052,0.421355,-1.882275
7.033065,0.357805,-1.910820
7.034980,0.354444,-1.910595
7.067137,0.422669,-1.883360
7.030731,0.360173,-1.911447
7.050215,0.438080,-1.892024
7.067952,0.484469,-2.018228
7.050215,0.438080,-1.892024
7.067952,0.484469,-2.018228
7.030288,0.419816,-2.047284
7.012554,0.373431,-1.921078
7.030288,0.419816,-2.047284
7.012554,0.373431,-1.921078
7.033880,0.422095,-2.050211
7.069160,0.483018,-2.022788
7.071131,0.482856,-2.023288
7.033880,0.422095,-2.050211
7.071131,0.482856,-2.023288
7.035132,0.420987,-2.051102
7.016077,0.371335,-1.916439
7.052134,0.433155,-1.888635
7.035132,0.420987,-2.051102
7.071131,0.482856,-2.023288
7.067694,0.481821,-2.023167
7.033823,0.423679,-2.049297
7.014856,0.372941,-1.916739
7.050454,0.433675,-1.889340
7.048998,0.432929,-1.890158
7.015132,0.374796,-1.916285
7.050454,0.433675,-1.889340
7.016077,0.371335,-1.916439
7.183232,0.471117,-2.031315
7.184744,0.482453,-2.037050
7.190363,0.483592,-2.036956
7.188858,0.472041,-2.031358
7.137275,0.456104,-2.037592
7.133647,0.466095,-2.043811
7.195462,0.482533,-2.037021
7.193882,0.470485,-2.031163
7.115727,0.336340,-2.091472
7.109888,0.335145,-2.103220
7.105936,0.338465,-2.102164
7.111807,0.339781,-2.090802
7.103409,0.342930,-2.099758
7.109343,0.344277,-2.088310
7.089839,0.390558,-2.077808
7.097105,0.387148,-2.068583
7.159451,0.409270,-1.862885
7.158526,0.414388,-1.851024
7.109083,0.401688,-1.869027
7.114914,0.397860,-1.879065
7.164787,0.409448,-1.860887
7.163862,0.414507,-1.849108
7.169825,0.407932,-1.860791
7.168850,0.412878,-1.848613
7.082891,0.265712,-1.914785
7.091672,0.273777,-1.921083
7.087740,0.277189,-1.920327
7.079314,0.269462,-1.914302
7.085567,0.282440,-1.919885
7.077332,0.274812,-1.913732
7.074763,0.328936,-1.910041
7.065008,0.326385,-1.902977
7.127261,0.447688,-2.040533
7.121792,0.455477,-2.047507
7.128373,0.462993,-2.044472
7.131588,0.452832,-2.038573
7.098861,0.398937,-2.062442
7.092258,0.404825,-2.070264
7.076905,0.341718,-1.906604
7.068119,0.341837,-1.898731
7.064926,0.332447,-1.901979
7.074640,0.335430,-1.908692
7.105284,0.390433,-1.884710
7.097585,0.392466,-1.875993
7.109479,0.395235,-1.881815
7.103927,0.399743,-1.871844
7.096729,0.392992,-2.065466
7.089043,0.395811,-2.074612
7.183232,0.471117,-2.031315
7.188858,0.472041,-2.031358
7.164787,0.409448,-1.860887
7.159451,0.409270,-1.862885
7.193882,0.470485,-2.031163
7.169825,0.407932,-1.860791
7.115727,0.336340,-2.091472
7.111807,0.339781,-2.090802
7.087740,0.277189,-1.920327
7.091672,0.273777,-1.921083
7.109343,0.344277,-2.088310
7.085567,0.282440,-1.919885
7.127261,0.447688,-2.040533
7.105284,0.390433,-1.884710
7.076905,0.341718,-1.906604
7.098861,0.398937,-2.062442
7.114914,0.397860,-1.879065
7.137275,0.456104,-2.037592
7.097105,0.387148,-2.068583
7.074763,0.328936,-1.910041
7.109479,0.395235,-1.881815
7.131588,0.452832,-2.038573
7.074640,0.335430,-1.908692
7.096729,0.392992,-2.065466
7.090049,0.334970,-2.106072
7.085079,0.338716,-2.104948
7.105936,0.338465,-2.102164
7.109888,0.335145,-2.103220
7.081838,0.343608,-2.102336
7.103409,0.342930,-2.099758
7.172938,0.500238,-2.031960
7.179337,0.500829,-2.032117
7.190363,0.483592,-2.036956
7.184744,0.482453,-2.037050
7.185341,0.498775,-2.032474
7.195462,0.482533,-2.037021
7.055515,0.275536,-1.916744
7.058384,0.269803,-1.917173
7.079314,0.269462,-1.914302
7.077332,0.274812,-1.913732
7.063303,0.265799,-1.917505
7.082891,0.265712,-1.914785
7.158762,0.429662,-1.843862
7.152872,0.431933,-1.844303
7.163862,0.414507,-1.849108
7.168850,0.412878,-1.848613
7.146784,0.432209,-1.846332
7.158526,0.414388,-1.851024
7.060157,0.398103,-2.068406
7.089839,0.390558,-2.077808
7.086140,0.423322,-1.875117
7.109083,0.401688,-1.869027
7.133647,0.466095,-2.043811
7.108258,0.480671,-2.031302
7.065008,0.326385,-1.902977
7.038072,0.340808,-1.912200
7.100313,0.477990,-2.031423
7.128373,0.462993,-2.044472
7.036184,0.348945,-1.911457
7.064926,0.332447,-1.901979
7.078680,0.421894,-1.878672
7.103927,0.399743,-1.871844
7.057780,0.404977,-2.064237
7.089043,0.395811,-2.074612
7.092258,0.404825,-2.070264
7.121792,0.455477,-2.047507
7.097585,0.392466,-1.875993
7.068119,0.341837,-1.898731
7.310882,0.330868,-1.848392
7.301987,0.338686,-1.854486
7.299190,0.335072,-1.866357
7.308338,0.326910,-1.860053
7.291067,0.345706,-1.856126
7.287962,0.342377,-1.868057
7.220184,0.175019,-1.918424
7.211333,0.182878,-1.924493
7.210273,0.181469,-1.928854
7.219416,0.173314,-1.922557
7.200450,0.189931,-1.926116
7.199054,0.188765,-1.930544
7.317756,0.342125,-1.846690
7.315495,0.338627,-1.844896
7.355042,0.296111,-1.801870
7.357059,0.299977,-1.803847
7.345222,0.410088,-2.042601
7.346289,0.411487,-2.038164
7.390389,0.387143,-2.041005
7.389268,0.385621,-2.045403
7.258718,0.131164,-1.879714
7.259840,0.132687,-1.875316
7.247975,0.242721,-2.114014
7.249943,0.246533,-2.116106
7.294066,0.222197,-2.118849
7.292048,0.218331,-2.116872
7.317756,0.342125,-1.846690
7.357059,0.299977,-1.803847
7.390389,0.387143,-2.041005
7.346289,0.411487,-2.038164
7.247975,0.242721,-2.114014
7.292048,0.218331,-2.116872
7.258718,0.131164,-1.879714
7.219416,0.173314,-1.922557
7.335325,0.392221,-2.040358
7.340707,0.402527,-2.046014
7.385005,0.378303,-2.048692
7.379526,0.367805,-2.043324
7.254383,0.254349,-2.112609
7.257174,0.258068,-2.100656
7.301375,0.233650,-2.103616
7.298329,0.229515,-2.115561
7.347733,0.284658,-1.817103
7.350779,0.288793,-1.805159
7.230185,0.192756,-1.920347
7.224575,0.182723,-1.914980
